tax_id,中,英文,日文,原產地,養殖/種植,生境,食用部位,食物種類,域,域-latin,界,界-latin,門,門-latin,亞門,亞門-latin,綱,綱-latin,亞綱,亞綱-latin,目,目-latin,科,科-latin,亞科,亞科-latin,屬,屬-latin,種,種-latin,亞種,亞種-latin
215402,黑魚/烏鱧,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,攀鱸目,Anabantiformes,鱧科,Channidae,,,鱧屬,Channa,烏鱧,Channa argus,,
129043,秋刀魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,頜針魚目,Beloniformes,頜針魚科,Belonidae,,,秋刀魚屬,Cololabis,秋刀魚,Cololabis saira,,
76072,飛魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,頜針魚目,Beloniformes,飛魚科,Exocoetidae,,,,,,,,
293917,馬步魚,,さより,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,頜針魚目,Beloniformes,鱵科,Hemiramphidae,,,下鱵魚屬,Hyporhamphus,沙氏下鱵,Hyporhamphus sajori,,
8160,鰤魚,amber jack,ぶり,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鰺形目,Carangiformes,鰺科,Carangidae,,,鰤魚屬,Seriola,,,,
443730,金鯧,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鰺形目,Carangiformes,鰺科,Carangidae,,,鯧鰺屬,Trachinotus,布氏鯧鰺,Trachinotus baillonii,,
83875,竹筴魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鰺形目,Carangiformes,鰺科,Carangidae,,,竹筴魚屬,Trachurus,日本竹筴魚,Trachurus japonicus,,
27706,大口黑鱸,largemouth bass,おほくちバス,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,太陽魚目,Centrarchiformes,太陽魚科,Centrarchidae,,,黑鱸屬,Micropterus,大口黑鱸,Micropterus salmoides,,
119488,鱖魚/桂魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,太陽魚目,Centrarchiformes,鱖魚科,Sinipercidae,,,鱖魚屬,Siniperca,鱖魚,Siniperca chuatsi,,
8139,羅非魚/非洲鯽魚/臺灣鯛/福壽魚/吳郭魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,慈鯛目,Cichliformes,慈鯛科,Cichlidae,,,口孵非鯽屬,Oreochromis,,,,
86250,筍殼魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鰕虎魚目,Gobiiformes,塘鱧科,Eleotridae,,,尖塘鱧屬,Oxyeleotris,斑駁尖塘鱧,Oxyeleotris marmorata,,
48193,鯔魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鯔形目,Mugiliformes,鯔科,Mugilidae,,,鯔屬,Mugil,鯔魚,Mugil cephalus,,
8164,海鱸魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,單鰭魚形目,Pempheriformes,花鱸科,Lateolabracidae,,,花鱸屬,Lateolabrax,日本眞鱸,Lateolabrax japonicus,,
310571,龍躉/鞍帶石斑魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鱸形目,Perciformes,鮨科,Serranidae,,,石斑魚屬,Epinephelus,鞍帶石斑魚,Epinephelus lanceolatus,,
8255,鴉片魚/牙鮃,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鰈形目,Pleuronectiformes,牙鮃科,Paralichthyidae,,,牙鮃屬,Paralichthys,牙鮃,Paralichthys olivaceus,,
106173,舌鰨/龍利魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鰈形目,Pleuronectiformes,舌鰨科,Cynoglossidae,舌鰨亞科,Cynoglossinae,舌鰨屬,Cynoglossus,,,,
8267,庸鰈/冰島比目魚/扁鱈,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鰈形目,Pleuronectiformes,鰈科,Pleuronectidae,,,庸鰈屬,Hippoglossus,庸鰈,Hippoglossus hippoglossus,,
52904,多寶魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鰈形目,Pleuronectiformes,菱鮃科,Scophthalmidae,,,菱鮃屬,Scophthalmus,大菱鮃,Scophthalmus maximus,,
13587,油魚/龍鱈魚/異鱗蛇鯖,"escolar, white tuna",,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鯖形目,Scombriformes,蛇鯖科,Gempylidae,,,異鱗蛇鯖屬,Lepidocybium,異鱗蛇鯖,Lepidocybium flavobrunneum,,
13676,鯖魚/青花魚/青占魚/鮐魚,mackerel,さば,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鯖形目,Scombriformes,鯖科,Scombridae,,,鯖屬,Scomber,白腹鯖,Scomber japonicus,,
8234,金槍魚/鮪,tuna,まぐろ,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鯖形目,Scombriformes,鯖科,Scombridae,,,金槍魚屬,Thunnus,,,,
13678,馬鮫/鮁魚/土魠魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鯖形目,Scombriformes,鯖科,Scombridae,鯖亞科,Scombrinae,馬鮫屬,Scomberomorus,,,,
206173,銀鯧/平魚,silver pomfret,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鯖形目,Scombriformes,鯧科,Stromateidae,,,鯧屬,Pampus,銀鯧,Pampus argenteus,,
13732,帶魚,,たちうを,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鯖形目,Scombriformes,帶魚科,Trichiuridae,,,帶魚屬,Trichiurus,,,,
450225,金線魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鯛形目,Spariformes,金線魚科,Nemipteridae,,,金線魚屬,Nemipterus,金線魚,Nemipterus virgatus,,
8169,鯛魚,,たひ,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鯛形目,Spariformes,鯛科,Sparidae,,,,,,,,
119711,赤鯼,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,鯛形目,Spariformes,鯛科,Sparidae,,,牙鯛屬,Dentex,赤鯼,Dentex tumifrons,,
43700,黃鱓,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,合鰓目,Synbranchiformes,合鰓魚科,Synbranchidae,,,黃鱓屬,Monopterus,黃鱓,Monopterus albus,,
325629,馬面魨/短角單棘魨/剝皮魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,魨形目,Tetraodontiformes,單棘魨科,Monacanthidae,,,馬面魨屬,Thamnaconus,馬面魨,Thamnaconus modestus,,
31022,河豚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,魨形目,Tetraodontiformes,,,,,,,,,,
309541,暗紋東方魨,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,魨形目,Tetraodontiformes,四齒魨科,Tetraodontidae,,,東方魨屬,Takifugu,暗紋東方魨,Takifugu obscurus,,
215358,大黃魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,,,石首魚科,Sciaenidae,,,黃魚屬,Larimichthys,大黃魚,Larimichthys crocea,,
334908,小黃魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,,,石首魚科,Sciaenidae,,,黃魚屬,Larimichthys,小黃魚,Larimichthys polyactis,,
240162,鮸魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,,,石首魚科,Sciaenidae,,,鮸魚屬,Miichthys,鮸魚,Miichthys miiuy,,
76340,紅擬石首魚/紅鼓魚/美國紅魚,red drum,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,,,石首魚科,Sciaenidae,,,擬石首魚,Sciaenops,紅擬石首魚,Sciaenops ocellatus,,
8187,尖吻鱸/盲鰽,barramundi,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鱸形類,Percomorphaceae,,,鋸蓋魚科,Centropomidae,,,尖吻鱸屬,Lates,尖吻鱸,Lates calcarifer,,
8015,鮭/三文魚,salmon,さけ/サーモン,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,原棘鰭類,Protacanthopterygii,鮭形目,Salmoniformes,鮭科,Salmonidae,鮭亞科,Salmoninae,,,,,,
8018,大馬哈魚/大麻哈魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,原棘鰭類,Protacanthopterygii,鮭形目,Salmoniformes,鮭科,Salmonidae,鮭亞科,Salmoninae,麻哈魚屬,Oncorhynchus,大麻哈魚,Oncorhynchus keta,,
8022,虹鱒,rainbow trout,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,原棘鰭類,Protacanthopterygii,鮭形目,Salmoniformes,鮭科,Salmonidae,鮭亞科,Salmoninae,麻哈魚屬,Oncorhynchus,虹鱒,Oncorhynchus mykiss,,
136040,多春魚/多膥魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,巨口魚類,Stomiatii,胡瓜魚目,Osmeriformes,胡瓜魚科,Osmeridae,,,油胡瓜魚屬,Spirinchus,長體油胡瓜魚,Spirinchus lanceolatus,,
182234,銀魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,巨口魚類,Stomiatii,胡瓜魚目,Osmeriformes,銀魚科,Salangidae,,,,,,,,
435155,龍頭魚/九肚魚/龍頭鮳/龍頭烤,Bombay duck fish,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,,,仙女魚目,Aulopiformes,合齒魚科,Synodontidae,龍頭魚亞科,Harpadontinae,龍頭魚屬,Harpadon,龍頭魚屬,Harpadon nehereus,,
8400,牛蛙,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,兩棲綱,Amphibia,,,無尾目,Anura,蛙科,Ranidae,,,牛蛙屬,Lithobates,美國牛蛙,Lithobates catesbeianus,,
1294634,鱷/鱷魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,蜥形綱,Sauropsida,,,鱷目,Crocodylia,,,,,,,,,,
8502,灣鱷,saltwater crocodile,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,蜥形綱,Sauropsida,,,鱷目,Crocodylia,鱷科,Crocodylidae,,,鱷屬,Crocodylus,灣鱷,Crocodylus porosus,,
8839,鴨,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,蜥形綱,Sauropsida,鳥類,Aves,雁形目,Anseriformes,鴨科,Anatidae,鴨亞科,Anatinae,鴨屬,Anas,綠頭鴨,Anas platyrhynchos,,
8845,鵝,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,蜥形綱,Sauropsida,鳥類,Aves,雁形目,Anseriformes,鴨科,Anatidae,雁亞科,Anserinae,雁屬,Anser,鴻雁,Anser cygnoides,,
8932,鴿,pigeon/dove,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,蜥形綱,Sauropsida,鳥類,Aves,鴿形目,Columbiformes,鳩鴿科,Columbidae,,,鴿屬,Columba,原鴿,Columba livia,,
9090,鵪鶉,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,蜥形綱,Sauropsida,鳥類,Aves,雞形目,Galliformes,雉科,Phasianidae,鶉亞科,Perdicinae,鶉屬,Coturnix,,,,
9031,雞,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,蜥形綱,Sauropsida,鳥類,Aves,雞形目,Galliformes,雉科,Phasianidae,雉亞科,Phasianinae,原雞屬,Gallus,原雞,Gallus gallus,,
9103,火雞,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,蜥形綱,Sauropsida,鳥類,Aves,雞形目,Galliformes,雉科,Phasianidae,火雞亞科,Meleagridinae,火雞屬,Meleagris,火雞,Meleagris gallopavo,,
13735,鱉/甲魚/王八,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,蜥形綱,Sauropsida,,,龜鱉目,Testudines,鱉科,Trionychidae,,,中華鱉屬,Pelodiscus,中華鱉,Pelodiscus sinensis,,
119203,鯊/鯊魚,shark,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輭骨魚綱,Chondrichthyes,板鰓亞綱,Elasmobranchii,,,,,,,,,,,,
1053780,大吻斜齒鯊,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輭骨魚綱,Chondrichthyes,板鰓亞綱,Elasmobranchii,眞鯊目,Carcharhiniformes,眞鯊科,Carcharhinidae,,,斜齒鯊屬,Scoliodon,大吻斜齒鯊,Scoliodon macrorhynchos,,
9986,家兔,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,哺乳綱,Mammalia,靈長總目,Euarchontoglires,兔形目,Lagomorpha,兔科,Leporidae,,,穴兔屬,Oryctolagus,穴兔,Oryctolagus cuniculus,,
27592,牛,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,哺乳綱,Mammalia,勞亞獸總目,Laurasiatheria,鯨偶蹄目,Cetartiodactyla,牛科,Bovidae,牛亞科,Bovinae,,,,,,
30521,氂牛,yak,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,哺乳綱,Mammalia,勞亞獸總目,Laurasiatheria,鯨偶蹄目,Cetartiodactyla,牛科,Bovidae,牛亞科,Bovinae,牛屬,Bos,氂牛,Bos grunniens,,
9913,黃牛,cow/cattle,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,哺乳綱,Mammalia,勞亞獸總目,Laurasiatheria,鯨偶蹄目,Cetartiodactyla,牛科,Bovidae,牛亞科,Bovinae,牛屬,Bos,黃牛,Bos taurus,,
89462,水牛,buffalo,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,哺乳綱,Mammalia,勞亞獸總目,Laurasiatheria,鯨偶蹄目,Cetartiodactyla,牛科,Bovidae,牛亞科,Bovinae,水牛屬,Bubalus,水牛,Bubalus bubalis,,
9963,羊,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,哺乳綱,Mammalia,勞亞獸總目,Laurasiatheria,鯨偶蹄目,Cetartiodactyla,牛科,Bovidae,羊亞科,Caprinae,,,,,,
9923,山羊,goat,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,哺乳綱,Mammalia,勞亞獸總目,Laurasiatheria,鯨偶蹄目,Cetartiodactyla,牛科,Bovidae,羊亞科,Caprinae,山羊屬,Capra,山羊,Capra aegagrus,,
9940,綿羊,sheep,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,哺乳綱,Mammalia,勞亞獸總目,Laurasiatheria,鯨偶蹄目,Cetartiodactyla,牛科,Bovidae,羊亞科,Caprinae,羊屬,Ovis,綿羊,Ovis aries,,
9850,鹿,deer,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,哺乳綱,Mammalia,勞亞獸總目,Laurasiatheria,鯨偶蹄目,Cetartiodactyla,鹿科,Cervidae,,,,,,,,
9863,梅花鹿,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,哺乳綱,Mammalia,勞亞獸總目,Laurasiatheria,鯨偶蹄目,Cetartiodactyla,鹿科,Cervidae,鹿亞科,Cervinae,鹿屬,Cervus,梅花鹿,Cervus nippon,,
9825,豬,pig,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,哺乳綱,Mammalia,勞亞獸總目,Laurasiatheria,鯨偶蹄目,Cetartiodactyla,豬科,Suidae,,,豬屬,Sus,野豬,Sus scrofa,,
9796,馬,horse,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,哺乳綱,Mammalia,勞亞獸總目,Laurasiatheria,奇蹄目,Perissodactyla,馬科,Equidae,,,馬屬,Equus,馬,Equus caballus,,
9793,驢,donkey,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,哺乳綱,Mammalia,勞亞獸總目,Laurasiatheria,奇蹄目,Perissodactyla,馬科,Equidae,,,馬屬,Equus,驢,Equus asinus,,
42807,海蟄,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,刺胞動物門,Cnidaria,,,缽水母綱,Scyphozoa,,,根口水母目,Rhizostomeae,根口水母科,Rhizostomatidae,,,,,,,,
7625,海膽,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,棘皮動物門,Echinodermata,,,海膽綱,Echinoidea,,,,,,,,,,,,,,
307972,刺蔘/遼蔘,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,棘皮動物門,Echinodermata,,,海蔘綱,Holothuroidea,楯手亞綱,Aspidochirotacea,楯手目,Aspidochirotida,刺蔘科,Stichopodidae,,,倣刺蔘屬,Apostichopus,刺蔘,Apostichopus japonicus,,
7705,海蔘,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,棘皮動物門,Echinodermata,,,海蔘綱,Holothuroidea,,,,,,,,,,,,,,
1049056,象鼻蚌/象拔蚌,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,異齒亞綱,Heterodonta,海螂目,Myoida,縫棲蛤科,Hiatellidae,,,海神蛤屬,Panopea,太平洋潛泥蛤,Panopea generosa,,
1421200,鳥貝,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,異齒亞綱,Heterodonta,簾蛤目,Veneroida,鳥尾蛤科,Cardiidae,,,？屬,Keenocardium,加州扁鳥蛤,Keenocardium californiense,,
45948,蜆,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,異齒亞綱,Heterodonta,簾蛤目,Veneroida,蜆科,Corbiculidae,,,蜆屬,Corbicula,,,,
339787,黃蜆子,,ばかがひ,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,異齒亞綱,Heterodonta,簾蛤目,Veneroida,馬珂蛤科,Mactridae,,,馬珂蛤屬,Mactra,中華馬珂蛤,Mactra chinensis,,
81899,北極貝,,北寄がひ,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,異齒亞綱,Heterodonta,簾蛤目,Veneroida,馬珂蛤科,Mactridae,,,擬心蛤屬,Pseudocardium,庫䈎島馬珂蛤,Pseudocardium sachalinense,,
98310,蟶子,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,異齒亞綱,Heterodonta,簾蛤目,Veneroida,毛蟶科,Solecurtidae,,,螠蟶屬,Sinonovacula,螠蟶,Sinonovacula constricta,,
194331,竹蟶,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,異齒亞綱,Heterodonta,簾蛤目,Veneroida,竹蟶科,Solenidae,,,竹蟶屬,Solen,竹蟶,Solen strictus,,
78549,紅心蛤,smooth clam,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,異齒亞綱,Heterodonta,簾蛤目,Veneroida,簾蛤科,Veneridae,,,仙女蛤屬,Callista,光滑長文蛤,Callista chione,,
74491,普通文蛤,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,異齒亞綱,Heterodonta,簾蛤目,Veneroida,簾蛤科,Veneridae,,,文蛤屬,Meretrix,麗文蛤,Meretrix lusoria,,
186463,花蛤,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,異齒亞綱,Heterodonta,簾蛤目,Veneroida,簾蛤科,Veneridae,,,花簾蛤屬,Ruditapes,,,,
311201,紫石房蛤/天鵝蛋,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,異齒亞綱,Heterodonta,簾蛤目,Veneroida,簾蛤科,Veneridae,,,石房蛤屬,Saxidomus,紫石房蛤,Saxidomus purpuratus,,
1069815,河蚌,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,古異齒亞綱,Palaeoheterodonta,蚌目,Unionoida,蚌科,Unionidae,蚌亞科,Unioninae,中國無齒蚌屬,Sinanodonta,背角無齒蚌,Sinanodonta woodiana,,
148819,赤貝,,あかがひ,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,翼形亞綱,Pteriomorphia,魁蛤目,Arcoida,魁蛤科,Arcidae,,,,Scapharca,赤貝,Scapharca broughtonii,,
1028096,毛蚶,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,翼形亞綱,Pteriomorphia,魁蛤目,Arcoida,魁蛤科,Arcidae,,,毛蚶屬,Anadara,毛蚶,Anadara sativa,,
301959,貽貝,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,翼形亞綱,Pteriomorphia,貽貝目,Mytiloida,貽貝科,Mytilidae,貽貝亞科,Mytilinae,,,,,,
29158,海虹,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,翼形亞綱,Pteriomorphia,貽貝目,Mytiloida,貽貝科,Mytilidae,貽貝亞科,Mytilinae,貽貝屬,Mytilus,紫貽貝,Mytilus galloprovincialis,,
42192,淡菜,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,翼形亞綱,Pteriomorphia,貽貝目,Mytiloida,貽貝科,Mytilidae,貽貝亞科,Mytilinae,貽貝屬,Mytilus,厚殼貽貝,Mytilus coruscus,,
73031,青口,Asian green mussel,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,翼形亞綱,Pteriomorphia,貽貝目,Mytiloida,貽貝科,Mytilidae,貽貝亞科,Mytilinae,股貽貝屬,Perna,翡翠貽貝,Perna viridis,,
6566,扇貝,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,翼形亞綱,Pteriomorphia,海扇蛤目,Pectinoida,海扇蛤科,Pectinidae,,,,,,,,
